FarmID,FarmScaleID,SpeciesID,SubstanceUsed,SubstanceCategory,Location,SubstanceSubCategory,ActiveSubstance,ActiveSubCategory,ChemFormulation,Commercial
88-330,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-331,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-331,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-332,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-332,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-332,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-332,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-332,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-333,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-333,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-333,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-333,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-333,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-333,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-334,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-334,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-335,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-335,Small,Penaeus monodon,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-335,Small,Penaeus monodon,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-335,Small,Penaeus monodon,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-335,Small,Penaeus monodon,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-336,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-336,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-336,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-336,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-336,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-337,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-337,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-338,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-338,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-339,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-339,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-339,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-340,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-340,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-340,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-341,Medium,Penaeus monodon,Potassium permanganate,Disinfectant,Khulna,,Potassium permanganate,Disinfectants - Non Cl based,Chemical,No
88-341,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-341,Medium,Penaeus monodon,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-342,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-342,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-342,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-342,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-342,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-342,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-343,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-343,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-343,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-343,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-344,Medium,Penaeus monodon,(Ag)Rifit(Trade name),Pesticide,Khulna,Herbicide,Pretilachlor,Pesticide,Formulation,Yes
88-344,Medium,Penaeus monodon,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-344,Medium,Penaeus monodon,Hildon,Pesticide,Khulna,Insecticide - piscicide,Hydramethylnon,Pesticide,Formulation,Yes
88-344,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-344,Medium,Penaeus monodon,Dolomite,Sediment treatment,Khulna,Inorganic compound,Calcium magnesium carbonate,Inorganic compound,Chemical,No
88-344,Medium,Penaeus monodon,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-345,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-345,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-346,Medium,Penaeus monodon,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-346,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-346,Medium,Penaeus monodon,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-347,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-347,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-347,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-348,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-348,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-349,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-349,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-349,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-350,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-350,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-351,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-352,Small,Penaeus monodon,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-352,Small,Penaeus monodon,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-352,Small,Penaeus monodon,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-353,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-353,Small,Penaeus monodon,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-354,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-354,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-354,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-355,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-355,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-356,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-356,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-356,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-357,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-357,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-357,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-357,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-357,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-358,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-358,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-359,Small,Penaeus monodon,Dolomite,Sediment treatment,Khulna,Inorganic compound,Calcium magnesium carbonate,Inorganic compound,Chemical,No
88-359,Small,Penaeus monodon,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-360,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-360,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-360,Small,Penaeus monodon,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-361,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-361,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-361,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-362,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-362,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-362,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-363,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-363,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-363,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-364,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-365,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-366,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-366,Medium,Penaeus monodon,Quicklime,Sediment treatment,Chittagong,Lime,Calcium oxide,Oxygen precursors,Chemical,No
88-367,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-367,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-367,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-367,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-368,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-369,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-369,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-370,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-370,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-370,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-370,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-370,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-370,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-370,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-370,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-370,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-370,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-371,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-371,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-371,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-372,Large,Penaeus monodon,Quicklime,Sediment treatment,Chittagong,Lime,Calcium oxide,Oxygen precursors,Chemical,No
88-372,Large,Penaeus monodon,Quicklime,Sediment treatment,Chittagong,Lime,Calcium oxide,Oxygen precursors,Chemical,No
88-372,Large,Penaeus monodon,Quicklime,Sediment treatment,Chittagong,Lime,Calcium oxide,Oxygen precursors,Chemical,No
88-372,Large,Penaeus monodon,Quicklime,Sediment treatment,Chittagong,Lime,Calcium oxide,Oxygen precursors,Chemical,No
88-373,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-373,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-373,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-373,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-374,Large,Penaeus monodon,Zeolite,Water quality treatment,Chittagong,Coagulant,Zeolite,Coagulant,Chemical,No
88-374,Large,Penaeus monodon,Zeolite,Water quality treatment,Chittagong,Coagulant,Zeolite,Coagulant,Chemical,No
88-374,Large,Penaeus monodon,Zeolite,Water quality treatment,Chittagong,Coagulant,Zeolite,Coagulant,Chemical,No
88-375,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-375,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-376,Medium,Penaeus monodon,Zeolite,Water quality treatment,Chittagong,Coagulant,Zeolite,Coagulant,Chemical,No
88-376,Medium,Penaeus monodon,Zeolite,Water quality treatment,Chittagong,Coagulant,Zeolite,Coagulant,Chemical,No
88-376,Medium,Penaeus monodon,Zeolite,Water quality treatment,Chittagong,Coagulant,Zeolite,Coagulant,Chemical,No
88-376,Medium,Penaeus monodon,Zeolite,Water quality treatment,Chittagong,Coagulant,Zeolite,Coagulant,Chemical,No
88-377,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-377,Large,Penaeus monodon,Zeolite,Water quality treatment,Chittagong,Coagulant,Zeolite,Coagulant,Chemical,No
88-377,Large,Penaeus monodon,Zeolite,Water quality treatment,Chittagong,Coagulant,Zeolite,Coagulant,Chemical,No
88-378,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-378,Large,Penaeus monodon,Zeolite,Water quality treatment,Chittagong,Coagulant,Zeolite,Coagulant,Chemical,No
88-379,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-379,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-379,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-379,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-379,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-380,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-380,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-380,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-380,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-381,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-381,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-381,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-381,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-382,Medium,Penaeus monodon,Oxygen supply agent,Water quality treatment,Chittagong,Oxygenation,Oxidant,Oxygen precursors,Formulation,Yes
88-382,Medium,Penaeus monodon,Oxygen supply agent,Water quality treatment,Chittagong,Oxygenation,Oxidant,Oxygen precursors,Formulation,Yes
88-382,Medium,Penaeus monodon,Zeolite,Water quality treatment,Chittagong,Coagulant,Zeolite,Coagulant,Chemical,No
88-383,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-383,Medium,Penaeus monodon,Quicklime,Sediment treatment,Chittagong,Lime,Calcium oxide,Oxygen precursors,Chemical,No
88-384,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-384,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-384,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-384,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-384,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-385,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-385,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-385,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-385,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-386,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-386,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-387,Medium,Penaeus monodon,Sodium chloride,Water quality treatment,Chittagong,Inorganic compound,Sodium chloride,Inorganic compound,Chemical,No
88-387,Medium,Penaeus monodon,Sodium chloride,Water quality treatment,Chittagong,Inorganic compound,Sodium chloride,Inorganic compound,Chemical,No
88-387,Medium,Penaeus monodon,Sodium chloride,Water quality treatment,Chittagong,Inorganic compound,Sodium chloride,Inorganic compound,Chemical,No
88-388,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-388,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-389,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-389,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-390,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-390,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-390,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-390,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-391,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-391,Medium,Penaeus monodon,Quicklime,Sediment treatment,Chittagong,Lime,Calcium oxide,Oxygen precursors,Chemical,No
88-392,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-392,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-392,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-393,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-393,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-394,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-394,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-394,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-394,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-394,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-395,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-395,Medium,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-396,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-396,Large,Penaeus monodon,Agricultural lime,Sediment treatment,Chittagong,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-397,Medium,Penaeus monodon,Quicklime,Sediment treatment,Chittagong,Lime,Calcium oxide,Oxygen precursors,Chemical,No
88-397,Medium,Penaeus monodon,Quicklime,Sediment treatment,Chittagong,Lime,Calcium oxide,Oxygen precursors,Chemical,No
88-397,Medium,Penaeus monodon,Quicklime,Sediment treatment,Chittagong,Lime,Calcium oxide,Oxygen precursors,Chemical,No
88-398,Medium,Penaeus monodon,Quicklime,Sediment treatment,Chittagong,Lime,Calcium oxide,Oxygen precursors,Chemical,No
88-398,Medium,Penaeus monodon,Quicklime,Sediment treatment,Chittagong,Lime,Calcium oxide,Oxygen precursors,Chemical,No
