FarmID,FarmScaleID,SpeciesID,SubstanceUsed,SubstanceCategory,Location,SubstanceSubCategory,ActiveSubstance,ActiveSubCategory,ChemFormulation,Commercial
2-2-054-01,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Squid and cod liver oil,Feed Supplement,Formulation,Yes
2-2-054-01,Medium,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Streptococcus faecalis,Probiotic - bacteria,Formulation,Yes
2-2-054-01,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Vitamins,Vitamins,Vitamins,Formulation,Yes
2-2-055-01,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Carbon,Mineral elements,Formulation,Yes
2-2-055-01,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-055-01,Small,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Nitrate,Fertiliser,Formulation,Yes
2-2-055-01,Small,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Phosphorus,Fertiliser,Formulation,Yes
2-2-055-01,Small,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-055-01,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Silicon,Mineral elements,Formulation,Yes
2-2-055-01,Small,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Sodium,Mineral elements,Formulation,Yes
2-2-055-01,Small,Penaeus monodon,A. Soil,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Carbon,Mineral elements,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Nitrate,Fertiliser,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Phosphorus,Fertiliser,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Silicon,Mineral elements,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Sodium,Mineral elements,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,A. Soil,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Calmag,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,K-Max,Feed supplement,Khulna,Mineral elements,Enriched potassium,Mineral elements,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,K-Max,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,K-Max,Feed supplement,Khulna,Feed Supplement,Other nutrients,Feed Supplement,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Astaxantin,Feed Supplement,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Inorganic compound,Silicon dioxide,Inorganic compound,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Inorganic compound,Sodium bicarbonate,Inorganic compound,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Sucrose,Feed Supplement,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Sunset yellow FCF,Feed Supplement,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Vanilla flavour,Feed Supplement,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Vitamins,Vitamin A,Vitamins,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Vitamins,Vitamin B2,Vitamins,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Vitamins,Vitamin E,Vitamins,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Wheat flour,Feed Supplement,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Soda mix,Disinfectant,Khulna,Disinfectants - Cl based,Chlorine,Disinfectants - Cl based,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Minerals,Mineral elements,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Soda mix,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Sodium,Mineral elements,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Soda mix,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Antioxidants,Antioxidants,Antioxidants,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Bacillus mesentericus,Probiotic - bacteria,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Bacillus subtilis,Probiotic - bacteria,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Clostridium butyricum,Probiotic - bacteria,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Dextrose monohydrate,Feed Supplement,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Enzymes,Lipase,Enzymes,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Monosodium phosphate,Feed Supplement,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Enzymes,Protease,Enzymes,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Squid and cod liver oil,Feed Supplement,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Streptococcus faecalis,Probiotic - bacteria,Formulation,Yes
2-2-055-01,Medium,Penaeus monodon,Zymetin,Feed supplement,Khulna,Vitamins,Vitamins,Vitamins,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Carbon,Mineral elements,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Nitrate,Fertiliser,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Phosphorus,Fertiliser,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,A. Soil,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Silicon,Mineral elements,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,A. Soil,Sediment treatment,Khulna,Mineral elements,Sodium,Mineral elements,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,A. Soil,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Calmag,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,K-Max,Feed supplement,Khulna,Mineral elements,Enriched potassium,Mineral elements,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,K-Max,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,K-Max,Feed supplement,Khulna,Feed Supplement,Other nutrients,Feed Supplement,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Astaxantin,Feed Supplement,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Inorganic compound,Silicon dioxide,Inorganic compound,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Inorganic compound,Sodium bicarbonate,Inorganic compound,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Sucrose,Feed Supplement,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Sunset yellow FCF,Feed Supplement,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Vanilla flavour,Feed Supplement,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Vitamins,Vitamin A,Vitamins,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Vitamins,Vitamin B2,Vitamins,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Vitamins,Vitamin E,Vitamins,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Mutagen,Feed supplement,Khulna,Feed Supplement,Wheat flour,Feed Supplement,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Soda mix,Disinfectant,Khulna,Disinfectants - Cl based,Chlorine,Disinfectants - Cl based,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Minerals,Mineral elements,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Soda mix,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Sodium,Mineral elements,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Soda mix,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Zymetin,Feed supplement,Khulna,Antioxidants,Antioxidants,Antioxidants,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Bacillus mesentericus,Probiotic - bacteria,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Bacillus subtilis,Probiotic - bacteria,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Clostridium butyricum,Probiotic - bacteria,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Dextrose monohydrate,Feed Supplement,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Zymetin,Feed supplement,Khulna,Enzymes,Lipase,Enzymes,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Monosodium phosphate,Feed Supplement,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Zymetin,Feed supplement,Khulna,Enzymes,Protease,Enzymes,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Zymetin,Feed supplement,Khulna,Feed Supplement,Squid and cod liver oil,Feed Supplement,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Zymetin,Probiotic,Khulna,Probiotic - bacteria,Streptococcus faecalis,Probiotic - bacteria,Formulation,Yes
2-2-056-01,Large,Penaeus monodon,Zymetin,Feed supplement,Khulna,Vitamins,Vitamins,Vitamins,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Calmag,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Mineral elements,Chromium,Mineral elements,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Cobalamin,Vitamins,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Mineral elements,Copper,Mineral elements,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Folate,Vitamins,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Feed Supplement,Inositol,Feed Supplement,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Mineral elements,Iron,Mineral elements,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Mineral elements,Manganese,Mineral elements,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Niacin,Vitamins,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Pantothenic Acid,Vitamins,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Fertiliser,Khulna,Fertiliser,Phosphorus,Fertiliser,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Pyridoxine,Vitamins,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Riboflavin,Vitamins,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Mineral elements,Selenium,Mineral elements,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Mineral elements,Sodium,Mineral elements,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Thiamine,Vitamins,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Vitamin A,Vitamins,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Antioxidants,Vitamin D3,Antioxidants,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Vitamin E,Vitamins,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Vitamin K3,Vitamins,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Mineral elements,Zinc,Mineral elements,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Gut Plus,Probiotic,Khulna,Enzymes,Enzymes,Enzymes,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Gut Plus,Feed supplement,Khulna,Mineral elements,Minerals,Mineral elements,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Gut Plus,Feed supplement,Khulna,Vitamins,Vitamins,Vitamins,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,K-Max,Feed supplement,Khulna,Mineral elements,Enriched potassium,Mineral elements,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,K-Max,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,K-Max,Feed supplement,Khulna,Feed Supplement,Other nutrients,Feed Supplement,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Nutri Gel,Feed supplement,Khulna,Vitamins,Vitamin A,Vitamins,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Nutri Gel,Feed supplement,Khulna,Antioxidants,Vitamin D3,Antioxidants,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Nutri Gel,Feed supplement,Khulna,Vitamins,Vitamin E,Vitamins,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Nutri Gel,Feed supplement,Khulna,Vitamins,Vitamin K3,Vitamins,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Pro-2,Probiotic,Khulna,Probiotic - bacteria,Bacillus licheniformis,Probiotic - bacteria,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Pro-2,Probiotic,Khulna,Probiotic - bacteria,Bacillus megaterium,Probiotic - bacteria,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Pro-2,Probiotic,Khulna,Probiotic - bacteria,Bacillus pumilus,Probiotic - bacteria,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Pro-2,Probiotic,Khulna,Probiotic - bacteria,Bacillus subtilis,Probiotic - bacteria,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Soda mix,Disinfectant,Khulna,Disinfectants - Cl based,Chlorine,Disinfectants - Cl based,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Minerals,Mineral elements,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Soda mix,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Soda mix,Feed supplement,Khulna,Mineral elements,Sodium,Mineral elements,Formulation,Yes
2-2-057-01,Small,Penaeus monodon,Soda mix,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Probiotic,Khulna,Probiotic - bacteria,Bacillus subtilis,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Probiotic,Khulna,Probiotic - bacteria,Bifidobacterium longum,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Probiotic,Khulna,Probiotic - bacteria,Bifidobacterum thermophillum,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Feed supplement,Khulna,Enzymes,Cellulase,Enzymes,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Feed supplement,Khulna,Enzymes,Enzymes - Amylase,Enzymes,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Probiotic,Khulna,Probiotic - bacteria,Lactobacillus acidophilus,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Probiotic,Khulna,Probiotic - bacteria,Nitrobacter,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Probiotic,Khulna,Probiotic - bacteria,Nitrosomonas,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Feed supplement,Khulna,Enzymes,Pectinase,Enzymes,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Feed supplement,Khulna,Enzymes,Phytase,Enzymes,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Feed supplement,Khulna,Enzymes,Protease,Enzymes,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Probiotic,Khulna,Probiotic - bacteria,Bacillus subtilis,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Probiotic,Khulna,Probiotic - bacteria,Bifidobacterium longum,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Probiotic,Khulna,Probiotic - bacteria,Bifidobacterum thermophillum,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Feed supplement,Khulna,Enzymes,Cellulase,Enzymes,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Feed supplement,Khulna,Enzymes,Enzymes - Amylase,Enzymes,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Probiotic,Khulna,Probiotic - bacteria,Lactobacillus acidophilus,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Probiotic,Khulna,Probiotic - bacteria,Nitrobacter,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Probiotic,Khulna,Probiotic - bacteria,Nitrosomonas,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Feed supplement,Khulna,Enzymes,Pectinase,Enzymes,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Feed supplement,Khulna,Enzymes,Phytase,Enzymes,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Bacten,Feed supplement,Khulna,Enzymes,Protease,Enzymes,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Calmag,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Mineral elements,Chromium,Mineral elements,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Cobalamin,Vitamins,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Mineral elements,Copper,Mineral elements,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Folate,Vitamins,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Feed Supplement,Inositol,Feed Supplement,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Mineral elements,Iron,Mineral elements,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Mineral elements,Manganese,Mineral elements,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Niacin,Vitamins,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Pantothenic Acid,Vitamins,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Fertiliser,Khulna,Fertiliser,Phosphorus,Fertiliser,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Fertiliser,Khulna,Fertiliser,Potassium,Fertiliser,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Pyridoxine,Vitamins,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Riboflavin,Vitamins,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Mineral elements,Selenium,Mineral elements,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Mineral elements,Sodium,Mineral elements,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Thiamine,Vitamins,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Vitamin A,Vitamins,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Antioxidants,Vitamin C,Antioxidants,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Antioxidants,Vitamin D3,Antioxidants,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Vitamin E,Vitamins,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Vitamins,Vitamin K3,Vitamins,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Exorich,Feed supplement,Khulna,Mineral elements,Zinc,Mineral elements,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Pond Care,Probiotic,Khulna,Probiotic - other,Aspergillus oryzae,Probiotic - other,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Pond Care,Probiotic,Khulna,Probiotic - bacteria,Bacillus amyloliquefaciens,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Pond Care,Probiotic,Khulna,Probiotic - bacteria,Bacillus coagulans,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Pond Care,Probiotic,Khulna,Probiotic - bacteria,Bacillus licheniformis,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Pond Care,Probiotic,Khulna,Probiotic - bacteria,Bacillus megaterium,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Pond Care,Probiotic,Khulna,Probiotic - bacteria,Bacillus polymyxa,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Pond Care,Probiotic,Khulna,Probiotic - bacteria,Bacillus pumilus,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Pond Care,Probiotic,Khulna,Probiotic - bacteria,Bacillus subtilis,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Pro-W,Probiotic,Khulna,Probiotic - bacteria,Bacillus subtilis,Probiotic - bacteria,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Soil Gold,Feed supplement,Khulna,Mineral elements,Chromium,Mineral elements,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Soil Gold,Feed supplement,Khulna,Mineral elements,Cobalt,Mineral elements,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Soil Gold,Feed supplement,Khulna,Mineral elements,Copper,Mineral elements,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Soil Gold,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-060-01,Small,Penaeus monodon,Soil Gold,Feed supplement,Khulna,Mineral elements,Manganese,Mineral elements,Formulation,Yes
